ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region,created_year,created_month,created_month_name,created_quarter,is_resolved,is_unresolved
TCKT_009773,2024-01-14 14:19:53,CUST_09654,education,email,notifications,feature_request,low,on_hold,standard,Can you add an option to customize notifications?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,3,1,ios,Unknown,2024,1,January,1,False,True
TCKT_009774,2023-07-26 08:07:11,CUST_01509,non_profit,in_app,data_export,other,low,closed_no_action,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,237.84,0,positive,4,0,ios,MEA,2023,7,July,3,True,False
TCKT_009775,2025-05-03 16:09:03,CUST_09721,enterprise,chat,analytics_dashboard,other,medium,open,gold,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,1,neutral,4,0,api_client,Unknown,2025,5,May,2,False,True
TCKT_009776,2025-02-09 19:01:25,CUST_06665,education,web_form,api_integration,bug,urgent,open,gold,The api integration feature is not saving my changes.,Thanks for reporting this bug. This has been escalated to our on-call team for immediate attention.,Not yet resolved,,0,very_negative,1,0,desktop_app,APAC,2025,2,February,1,False,True
TCKT_009777,2024-10-13 21:12:44,CUST_04522,individual,email,api_integration,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,5.99,0,positive,0,0,ios,LATAM,2024,10,October,4,True,False
TCKT_009778,2024-04-01 21:37:14,CUST_09243,small_business,chat,billing,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,40.9,0,positive,4,0,desktop_app,MEA,2024,4,April,2,True,False
TCKT_009779,2025-11-14 13:36:35,CUST_02413,enterprise,phone_transcript,mobile_app,other,medium,resolved,platinum,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,9.45,0,very_positive,0,1,desktop_app,LATAM,2025,11,November,4,True,False
TCKT_009780,2022-04-14 12:14:50,CUST_03641,individual,web_form,billing,performance,medium,resolved,gold,Queries in the billing module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,30.16,0,very_negative,0,0,ios,MEA,2022,4,April,2,True,False
TCKT_009781,2024-03-10 15:38:14,CUST_07957,non_profit,chat,mobile_app,performance,urgent,in_progress,platinum,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,Not yet resolved,,0,negative,2,0,ios,EU,2024,3,March,1,False,True
TCKT_009782,2024-11-26 06:05:59,CUST_07046,small_business,web_form,data_export,performance,medium,in_progress,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,negative,0,0,web,Unknown,2024,11,November,4,False,True
TCKT_009783,2024-09-01 21:58:26,CUST_01233,enterprise,web_form,mobile_app,feature_request,low,resolved,gold,Can you add an option to customize mobile app?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,71.73,0,neutral,4,0,desktop_app,Unknown,2024,9,September,3,True,False
TCKT_009784,2023-02-16 06:56:02,CUST_09458,individual,phone_transcript,notifications,security_concern,high,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",21.02,0,negative,0,0,desktop_app,LATAM,2023,2,February,1,True,False
TCKT_009785,2025-12-17 01:22:27,CUST_08110,non_profit,in_app,api_integration,how_to,medium,resolved,gold,Can you explain how to configure api integration properly?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,16.07,0,positive,4,0,web,APAC,2025,12,December,4,True,False
TCKT_009786,2023-12-10 18:24:54,CUST_05053,small_business,web_form,notifications,feature_request,low,on_hold,platinum,It would be great to have notifications support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,neutral,3,0,web,MEA,2023,12,December,4,False,True
TCKT_009787,2022-03-22 21:41:22,CUST_07598,enterprise,phone_transcript,analytics_dashboard,billing_problem,low,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,0,0,desktop_app,APAC,2022,3,March,1,False,True
TCKT_009788,2023-08-24 17:07:12,CUST_09994,education,email,analytics_dashboard,security_concern,high,resolved,standard,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",19.04,0,negative,3,1,ios,MEA,2023,8,August,3,True,False
TCKT_009789,2023-04-10 23:20:32,CUST_03812,small_business,chat,login_auth,other,medium,resolved,platinum,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,42.15,1,neutral,3,0,ios,MEA,2023,4,April,2,True,False
TCKT_009790,2022-12-12 02:38:14,CUST_02271,small_business,in_app,api_integration,billing_problem,medium,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,31.2,0,neutral,3,0,android,EU,2022,12,December,4,True,False
TCKT_009791,2022-03-01 13:01:42,CUST_02227,individual,phone_transcript,api_integration,billing_problem,high,on_hold,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,1,very_positive,5,0,android,APAC,2022,3,March,1,False,True
TCKT_009792,2024-10-03 09:04:03,CUST_07130,enterprise,in_app,mobile_app,feature_request,high,resolved,standard,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,11.18,0,neutral,3,1,android,Unknown,2024,10,October,4,True,False
TCKT_009793,2022-08-20 16:55:09,CUST_08993,education,web_form,analytics_dashboard,performance,high,in_progress,standard,The analytics dashboard page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,very_negative,1,0,ios,LATAM,2022,8,August,3,False,True
TCKT_009794,2024-05-05 04:57:37,CUST_04780,non_profit,web_form,data_export,how_to,urgent,in_progress,gold,How can I export my data from the data export section?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Not yet resolved,,0,negative,0,1,api_client,Unknown,2024,5,May,2,False,True
TCKT_009795,2022-12-22 20:26:45,CUST_04364,individual,chat,notifications,how_to,medium,resolved,gold,How can I export my data from the notifications section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,42.01,0,neutral,0,0,web,Unknown,2022,12,December,4,True,False
TCKT_009796,2024-11-01 01:23:40,CUST_01275,small_business,chat,data_export,security_concern,low,resolved,platinum,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",50.84,0,very_negative,2,0,desktop_app,Unknown,2024,11,November,4,True,False
TCKT_009797,2022-04-10 10:46:36,CUST_09483,education,in_app,billing,security_concern,low,in_progress,platinum,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,very_negative,2,0,ios,MEA,2022,4,April,2,False,True
TCKT_009798,2024-04-09 01:08:59,CUST_01986,non_profit,email,analytics_dashboard,feature_request,high,open,standard,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,neutral,4,0,desktop_app,LATAM,2024,4,April,2,False,True
TCKT_009799,2023-06-25 10:40:12,CUST_06330,enterprise,email,login_auth,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,32.65,0,negative,0,1,ios,Unknown,2023,6,June,2,True,False
TCKT_009800,2025-03-19 13:30:46,CUST_09391,individual,chat,login_auth,how_to,medium,resolved,standard,I need help setting up login auth for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,18.99,0,neutral,3,0,android,APAC,2025,3,March,1,True,False
TCKT_009801,2025-05-25 09:58:54,CUST_01153,small_business,web_form,mobile_app,feature_request,medium,resolved,standard,Can you add an option to customize mobile app?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,31.54,0,positive,4,1,web,MEA,2025,5,May,2,True,False
TCKT_009802,2022-12-15 14:09:49,CUST_03203,education,web_form,data_export,security_concern,low,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",57.57,0,neutral,4,0,desktop_app,EU,2022,12,December,4,True,False
TCKT_009803,2024-02-20 02:22:18,CUST_09042,enterprise,chat,api_integration,billing_problem,medium,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,42.01,0,negative,0,0,api_client,Unknown,2024,2,February,1,True,False
TCKT_009804,2022-11-12 18:46:50,CUST_01560,individual,email,notifications,other,high,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,neutral,3,1,web,Unknown,2022,11,November,4,False,True
TCKT_009805,2023-03-08 23:42:24,CUST_03698,education,web_form,notifications,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,28.82,0,very_negative,0,0,desktop_app,Unknown,2023,3,March,1,True,False
TCKT_009806,2025-07-01 15:44:29,CUST_08239,non_profit,chat,mobile_app,security_concern,low,on_hold,platinum,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,0,0,api_client,Unknown,2025,7,July,3,False,True
TCKT_009807,2025-08-04 16:46:39,CUST_02129,education,phone_transcript,billing,other,high,closed_no_action,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,119.62,0,neutral,4,0,android,Unknown,2025,8,August,3,True,False
TCKT_009808,2025-12-25 14:21:37,CUST_00091,small_business,chat,login_auth,how_to,high,resolved,gold,I need help setting up login auth for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,13.01,0,positive,5,0,android,APAC,2025,12,December,4,True,False
TCKT_009809,2022-05-14 21:10:23,CUST_01086,non_profit,web_form,analytics_dashboard,feature_request,high,resolved,standard,It would be great to have analytics dashboard support in your product.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,17.19,0,positive,0,0,desktop_app,APAC,2022,5,May,2,True,False
TCKT_009810,2024-02-23 10:30:44,CUST_01262,individual,email,notifications,billing_problem,high,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,9.23,0,very_negative,2,0,ios,Unknown,2024,2,February,1,True,False
TCKT_009811,2025-05-05 01:33:17,CUST_02041,enterprise,email,analytics_dashboard,account_access,medium,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,28.41,0,negative,2,0,desktop_app,LATAM,2025,5,May,2,True,False
TCKT_009812,2022-08-19 22:23:55,CUST_06219,non_profit,in_app,api_integration,feature_request,high,resolved,gold,It would be great to have api integration support in your product.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,22.52,0,positive,4,0,api_client,LATAM,2022,8,August,3,True,False
TCKT_009813,2025-03-01 13:47:24,CUST_07646,small_business,chat,analytics_dashboard,security_concern,high,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",23.96,0,neutral,3,1,android,MEA,2025,3,March,1,True,False
TCKT_009814,2025-11-27 05:31:18,CUST_02851,enterprise,in_app,notifications,security_concern,low,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",13.6,1,negative,2,1,ios,APAC,2025,11,November,4,True,False
TCKT_009815,2025-01-22 18:39:52,CUST_01115,enterprise,email,billing,feature_request,medium,resolved,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,41.94,1,neutral,4,0,api_client,MEA,2025,1,January,1,True,False
TCKT_009816,2024-05-29 02:01:57,CUST_08009,individual,phone_transcript,data_export,performance,low,resolved,gold,The data export page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,53.45,0,negative,2,1,ios,EU,2024,5,May,2,True,False
TCKT_009817,2025-02-26 12:19:22,CUST_01732,enterprise,in_app,mobile_app,billing_problem,medium,in_progress,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,positive,5,1,web,MEA,2025,2,February,1,False,True
TCKT_009818,2025-08-22 23:01:27,CUST_03123,education,phone_transcript,mobile_app,other,medium,resolved,standard,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,28.22,0,negative,0,0,ios,MEA,2025,8,August,3,True,False
TCKT_009819,2025-05-08 22:51:32,CUST_02121,enterprise,phone_transcript,mobile_app,how_to,high,in_progress,standard,I need help setting up mobile app for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,neutral,4,1,ios,EU,2025,5,May,2,False,True
TCKT_009820,2025-07-18 20:46:24,CUST_03403,individual,email,login_auth,bug,medium,on_hold,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,positive,4,0,android,MEA,2025,7,July,3,False,True
TCKT_009821,2025-05-17 14:35:10,CUST_01973,non_profit,web_form,billing,other,low,closed_no_action,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,32.93,0,neutral,0,0,android,LATAM,2025,5,May,2,True,False
TCKT_009822,2024-09-08 22:05:26,CUST_06829,individual,phone_transcript,login_auth,how_to,medium,on_hold,standard,How can I export my data from the login auth section?,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,very_negative,0,0,web,Unknown,2024,9,September,3,False,True
TCKT_009823,2023-04-03 05:26:59,CUST_03896,individual,phone_transcript,analytics_dashboard,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,43.64,0,positive,4,0,desktop_app,APAC,2023,4,April,2,True,False
TCKT_009824,2023-01-26 07:41:14,CUST_05194,small_business,email,billing,bug,low,resolved,standard,The billing feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,22.55,0,very_negative,0,0,ios,MEA,2023,1,January,1,True,False
TCKT_009825,2025-11-23 07:19:19,CUST_09086,education,phone_transcript,mobile_app,feature_request,medium,open,gold,Can you add an option to customize mobile app?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,negative,2,0,ios,LATAM,2025,11,November,4,False,True
TCKT_009826,2022-06-12 03:07:58,CUST_09384,non_profit,web_form,notifications,feature_request,urgent,in_progress,standard,It would be great to have notifications support in your product.,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,Not yet resolved,,0,negative,3,1,android,MEA,2022,6,June,2,False,True
TCKT_009827,2023-02-14 08:41:42,CUST_04461,individual,phone_transcript,notifications,account_access,low,on_hold,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,3,0,web,LATAM,2023,2,February,1,False,True
TCKT_009828,2025-05-08 08:56:09,CUST_00143,individual,email,mobile_app,security_concern,high,resolved,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",13.59,0,negative,3,1,android,MEA,2025,5,May,2,True,False
TCKT_009829,2023-04-12 18:13:13,CUST_00198,small_business,in_app,login_auth,security_concern,medium,in_progress,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,4,0,web,LATAM,2023,4,April,2,False,True
TCKT_009830,2025-06-25 10:02:41,CUST_02987,individual,web_form,mobile_app,other,low,resolved,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,8.31,0,positive,5,1,android,APAC,2025,6,June,2,True,False
TCKT_009831,2022-04-17 05:12:55,CUST_06550,non_profit,chat,api_integration,performance,medium,in_progress,gold,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,negative,0,0,desktop_app,APAC,2022,4,April,2,False,True
TCKT_009832,2023-01-27 18:45:02,CUST_05391,small_business,email,mobile_app,other,medium,in_progress,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,3,0,web,Unknown,2023,1,January,1,False,True
TCKT_009833,2025-03-25 01:23:08,CUST_01394,enterprise,in_app,login_auth,bug,medium,closed_no_action,standard,The login auth feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,165.02,0,positive,4,0,desktop_app,LATAM,2025,3,March,1,True,False
TCKT_009834,2024-10-23 17:28:40,CUST_02218,small_business,web_form,login_auth,feature_request,high,resolved,standard,Can you add an option to customize login auth?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,17.55,0,neutral,0,1,ios,EU,2024,10,October,4,True,False
TCKT_009835,2024-10-21 04:56:23,CUST_04357,non_profit,chat,analytics_dashboard,account_access,low,resolved,platinum,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,25.23,0,negative,3,0,api_client,EU,2024,10,October,4,True,False
TCKT_009836,2022-12-14 19:24:49,CUST_03071,small_business,web_form,notifications,feature_request,low,resolved,platinum,It would be great to have notifications support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,51.86,0,neutral,3,0,ios,Unknown,2022,12,December,4,True,False
TCKT_009837,2025-09-21 15:32:46,CUST_00822,education,chat,mobile_app,billing_problem,high,resolved,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,21.44,1,neutral,0,1,android,EU,2025,9,September,3,True,False
TCKT_009838,2024-11-04 08:38:12,CUST_02728,small_business,email,billing,account_access,high,resolved,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,3.2,0,negative,2,0,ios,LATAM,2024,11,November,4,True,False
TCKT_009839,2023-09-28 12:42:21,CUST_03286,education,phone_transcript,notifications,bug,medium,in_progress,standard,The page keeps crashing whenever I try to open the notifications section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,very_positive,0,0,api_client,Unknown,2023,9,September,3,False,True
TCKT_009840,2023-04-17 10:10:04,CUST_09244,non_profit,phone_transcript,data_export,account_access,high,closed_no_action,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,134.09,0,negative,3,0,api_client,APAC,2023,4,April,2,True,False
TCKT_009841,2022-03-31 10:51:20,CUST_03379,small_business,email,login_auth,other,low,resolved,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,33.94,0,positive,0,0,web,Unknown,2022,3,March,1,True,False
TCKT_009842,2023-02-09 15:44:22,CUST_04694,individual,phone_transcript,notifications,account_access,low,on_hold,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,2,0,android,Unknown,2023,2,February,1,False,True
TCKT_009843,2023-08-18 04:44:13,CUST_09302,enterprise,email,api_integration,bug,low,resolved,standard,The api integration feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,66.2,0,negative,3,0,api_client,EU,2023,8,August,3,True,False
TCKT_009844,2025-12-24 11:50:23,CUST_01739,enterprise,email,data_export,security_concern,low,on_hold,standard,There seems to be a vulnerability in the data export functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,negative,3,0,web,Unknown,2025,12,December,4,False,True
TCKT_009845,2022-12-02 09:55:58,CUST_01374,non_profit,web_form,analytics_dashboard,account_access,low,resolved,standard,My account was locked after multiple failed login attempts.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,26.84,0,very_negative,1,0,api_client,LATAM,2022,12,December,4,True,False
TCKT_009846,2022-09-01 13:06:06,CUST_03933,enterprise,phone_transcript,api_integration,account_access,low,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,30.46,0,very_negative,1,0,android,APAC,2022,9,September,3,True,False
TCKT_009847,2024-02-28 10:52:54,CUST_01146,small_business,web_form,analytics_dashboard,security_concern,low,resolved,gold,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",34.87,0,neutral,3,1,ios,LATAM,2024,2,February,1,True,False
TCKT_009848,2023-02-19 15:52:58,CUST_07725,enterprise,phone_transcript,data_export,security_concern,urgent,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,"Investigated logs, mitigated the issue, and updated security settings.",3.13,0,positive,5,1,ios,EU,2023,2,February,1,True,False
TCKT_009849,2023-02-14 09:57:15,CUST_04688,non_profit,chat,analytics_dashboard,other,low,in_progress,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Not yet resolved,,0,positive,0,0,web,Unknown,2023,2,February,1,False,True
TCKT_009850,2022-10-12 09:53:15,CUST_09222,non_profit,chat,login_auth,performance,medium,on_hold,standard,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,very_negative,1,0,desktop_app,LATAM,2022,10,October,4,False,True
TCKT_009851,2024-10-19 22:28:50,CUST_03733,enterprise,in_app,mobile_app,feature_request,medium,in_progress,gold,It would be great to have mobile app support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,4,0,android,Unknown,2024,10,October,4,False,True
TCKT_009852,2023-02-19 01:30:28,CUST_02593,education,web_form,billing,performance,medium,resolved,standard,The billing page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,27.29,0,neutral,0,0,android,MEA,2023,2,February,1,True,False
TCKT_009853,2025-06-18 04:40:02,CUST_03373,individual,phone_transcript,api_integration,other,high,open,standard,I have a general question about my account.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,Not yet resolved,,0,neutral,0,0,ios,EU,2025,6,June,2,False,True
TCKT_009854,2024-01-22 14:19:28,CUST_06317,individual,chat,data_export,performance,medium,closed_no_action,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,166.61,0,neutral,0,0,desktop_app,LATAM,2024,1,January,1,True,False
TCKT_009855,2022-12-15 07:29:16,CUST_05805,non_profit,chat,billing,feature_request,medium,resolved,standard,Can you add an option to customize billing?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,47.85,0,neutral,4,0,web,APAC,2022,12,December,4,True,False
TCKT_009856,2024-10-29 13:57:49,CUST_08452,non_profit,chat,api_integration,security_concern,low,resolved,gold,There seems to be a vulnerability in the api integration functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",32.23,0,very_negative,1,0,android,LATAM,2024,10,October,4,True,False
TCKT_009857,2023-07-02 21:15:52,CUST_03093,small_business,chat,billing,other,medium,closed_no_action,gold,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,134.29,0,positive,4,0,ios,EU,2023,7,July,3,True,False
TCKT_009858,2022-10-29 17:22:23,CUST_02188,small_business,web_form,login_auth,account_access,medium,in_progress,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,positive,0,1,desktop_app,LATAM,2022,10,October,4,False,True
TCKT_009859,2023-12-29 14:24:26,CUST_06358,small_business,email,notifications,security_concern,high,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",2.71,0,very_negative,2,0,api_client,APAC,2023,12,December,4,True,False
TCKT_009860,2022-05-27 20:10:36,CUST_01230,non_profit,chat,analytics_dashboard,security_concern,high,resolved,platinum,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",15.09,0,neutral,4,0,ios,LATAM,2022,5,May,2,True,False
TCKT_009861,2025-07-29 21:38:56,CUST_01366,non_profit,in_app,billing,performance,medium,in_progress,standard,Queries in the billing module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,negative,0,1,api_client,MEA,2025,7,July,3,False,True
TCKT_009862,2023-06-16 07:40:41,CUST_04441,education,chat,data_export,bug,medium,in_progress,standard,The data export feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Not yet resolved,,0,neutral,4,0,android,LATAM,2023,6,June,2,False,True
